id,kuntanro,kuntanimi,asuntolkm,talotyyppi,rahmuoto,rahmuoto2,valmvuosi
1465,186,Jarvenpaa,6,AP,VR,VO,2020
668,91,Helsinki,1,AP,VR,VO,2020
366,49,Espoo,2,AP,VR,VO,2020
1969,858,Tuusula,1,AP,VR,VO,2020
1737,505,Mantsala,1,AP,VR,VO,2020
806,91,Helsinki,1,AP,VR,VO,2020
83,49,Espoo,1,AP,VR,VO,2020
830,91,Helsinki,2,AP,VR,VO,2020
646,91,Helsinki,27,AK,VR,VO,2020
913,91,Helsinki,1,AP,VR,VO,2020
1816,543,Nurmijarvi,2,AP,VR,VO,2020
922,91,Helsinki,1,AP,VR,VO,2020
747,91,Helsinki,1,AP,VR,VO,2020
167,49,Espoo,2,AP,VR,VO,2020
455,49,Espoo,1,AP,VR,VO,2020
1787,543,Nurmijarvi,1,AP,VR,VO,2020
1195,92,Vantaa,1,AP,VR,VO,2020
886,91,Helsinki,1,AP,VR,VO,2020
1500,186,Jarvenpaa,2,AP,VR,VO,2020
1673,257,Kirkkonummi,1,AP,VR,VO,2020
841,91,Helsinki,1,AP,VR,VO,2020
1578,245,Kerava,66,AK,VR,VO,2020
788,91,Helsinki,2,AP,VR,VO,2020
1191,92,Vantaa,1,AP,VR,VO,2020
1238,92,Vantaa,1,AP,VR,VO,2020
1396,235,Kauniainen,1,AP,VR,VO,2020
227,49,Espoo,1,AP,VR,VO,2020
553,91,Helsinki,1,AP,VR,VO,2020
1677,257,Kirkkonummi,1,AP,VR,VO,2020
1538,186,Jarvenpaa,4,AP,VR,VO,2020
773,91,Helsinki,4,AP,VR,VO,2020
1030,92,Vantaa,1,AP,VR,VO,2020
1563,186,Jarvenpaa,8,AK,VR,VO,2020
1831,543,Nurmijarvi,3,AP,VR,VO,2020
1566,186,Jarvenpaa,6,AK,VR,VO,2020
2109,927,Vihti,1,AP,VR,VO,2020
948,91,Helsinki,4,AK,VR,VO,2020
189,49,Espoo,3,AP,VR,VO,2020
1460,186,Jarvenpaa,1,AP,VR,VO,2020
2069,858,Tuusula,50,AK,VR,VO,2020
796,91,Helsinki,1,AP,VR,VO,2020
73,49,Espoo,1,AP,VR,VO,2020
710,91,Helsinki,1,AP,VR,VO,2020
490,49,Espoo,1,AP,VR,VO,2020
549,91,Helsinki,55,AK,ARA,PK,2020
1976,858,Tuusula,1,AP,VR,VO,2020
1858,753,Sipoo,1,AP,VR,VO,2020
1326,92,Vantaa,15,AK,ASO,ASO,2020
1297,92,Vantaa,1,AP,VR,VO,2020
1366,92,Vantaa,1,AP,VR,VO,2020
2022,858,Tuusula,1,AP,VR,VO,2020
2150,927,Vihti,2,AP,VR,VO,2020
666,91,Helsinki,1,AP,VR,VO,2020
539,91,Helsinki,45,AK,VR,VO,2020
1398,235,Kauniainen,1,AP,VR,VO,2020
1725,505,Mantsala,1,AP,VR,VO,2020
1168,92,Vantaa,2,AP,VR,VO,2020
1991,858,Tuusula,1,AP,VR,VO,2020
242,49,Espoo,2,AP,VR,VO,2020
1252,92,Vantaa,37,AK,VR,VO,2020
462,49,Espoo,1,AP,VR,VO,2020
663,91,Helsinki,2,AP,VR,VO,2020
406,49,Espoo,1,AP,VR,VO,2020
1565,186,Jarvenpaa,8,AK,VR,VO,2020
755,91,Helsinki,1,AP,VR,VO,2020
1663,257,Kirkkonummi,1,AP,VR,VO,2020
1267,92,Vantaa,2,AP,VR,VO,2020
1864,753,Sipoo,1,AP,VR,VO,2020
903,91,Helsinki,1,AP,VR,VO,2020
1418,106,Hyvinkaa,1,AP,VR,VO,2020
1723,505,Mantsala,1,AP,VR,VO,2020
1530,186,Jarvenpaa,4,AP,ASO,ASO,2020
1745,505,Mantsala,1,AP,VR,VO,2020
697,91,Helsinki,4,AP,VR,VO,2020
1466,186,Jarvenpaa,2,AP,VR,VO,2020
1527,186,Jarvenpaa,4,AP,VR,VO,2020
2007,858,Tuusula,54,AK,VR,VO,2020
273,49,Espoo,2,AP,VR,VO,2020
230,49,Espoo,3,AP,VR,VO,2020
535,91,Helsinki,19,AK,VR,VO,2020
2108,927,Vihti,1,AP,VR,VO,2020
475,49,Espoo,2,AP,VR,VO,2020
1528,186,Jarvenpaa,2,AP,VR,VO,2020
1421,106,Hyvinkaa,9,AP,VR,VO,2020
757,91,Helsinki,6,AP,VR,VO,2020
844,91,Helsinki,1,AP,VR,VO,2020
515,91,Helsinki,2,AP,VR,VO,2020
383,49,Espoo,2,AP,VR,VO,2020
947,91,Helsinki,1,AP,VR,VO,2020
74,49,Espoo,1,AP,VR,VO,2020
738,91,Helsinki,2,AP,VR,VO,2020
1534,186,Jarvenpaa,2,AP,VR,VO,2020
963,91,Helsinki,3,AK,VR,VO,2020
641,91,Helsinki,1,AP,VR,VO,2020
562,91,Helsinki,5,AK,ARA,ER,2020
1157,92,Vantaa,1,AP,VR,VO,2020
158,49,Espoo,1,AP,VR,VO,2020
1410,106,Hyvinkaa,1,AP,VR,VO,2020
542,91,Helsinki,72,AK,ARA,PK,2020
30,49,Espoo,58,AK,VR,VV,2020
1706,505,Mantsala,2,AP,VR,VO,2020
1790,543,Nurmijarvi,1,AP,VR,VO,2020
1841,543,Nurmijarvi,1,AP,VR,VO,2020
1371,92,Vantaa,1,AP,VR,VO,2020
1437,106,Hyvinkaa,1,AP,VR,VO,2020
1137,92,Vantaa,4,AP,VR,VO,2020
1201,92,Vantaa,1,AP,VR,VO,2020
1899,753,Sipoo,1,AP,VR,VO,2020
1008,91,Helsinki,1,AK,VR,VO,2020
502,49,Espoo,1,AP,VR,VO,2020
731,91,Helsinki,2,AP,VR,VO,2020
2044,858,Tuusula,1,AP,VR,VO,2020
824,91,Helsinki,1,AP,VR,VO,2020
1997,858,Tuusula,5,AP,VR,VO,2020
999,91,Helsinki,1,AK,VR,VO,2020
26,49,Espoo,52,AK,ARA,PK,2020
1603,245,Kerava,1,AP,VR,VO,2020
116,49,Espoo,1,AP,VR,VO,2020
1081,92,Vantaa,2,AP,VR,VO,2020
932,91,Helsinki,2,AP,VR,VO,2020
1922,753,Sipoo,1,AP,VR,VO,2020
444,49,Espoo,1,AP,VR,VO,2020
1184,92,Vantaa,2,AP,VR,VO,2020
1740,505,Mantsala,64,AK,ARA,LK,2020
14,49,Espoo,42,AK,VR,VO,2020
1288,92,Vantaa,2,AP,VR,VO,2020
1489,186,Jarvenpaa,1,AP,VR,VO,2020
1597,245,Kerava,1,AP,VR,VO,2020
1293,92,Vantaa,2,AP,VR,VO,2020
1802,543,Nurmijarvi,1,AP,VR,VO,2020
1079,92,Vantaa,1,AP,VR,VO,2020
1154,92,Vantaa,41,AK,VR,VO,2020
1192,92,Vantaa,1,AP,VR,VO,2020
416,49,Espoo,3,AP,VR,VO,2020
1870,753,Sipoo,43,AK,VR,VO,2020
651,91,Helsinki,10,AK,ARA,PK,2020
364,49,Espoo,1,AP,VR,VO,2020
1871,753,Sipoo,44,AK,VR,VO,2020
927,91,Helsinki,1,AP,VR,VO,2020
1910,753,Sipoo,1,AP,VR,VO,2020
526,91,Helsinki,106,AK,VR,VO,2020
614,91,Helsinki,2,AP,VR,VO,2020
1577,245,Kerava,3,AP,VR,VO,2020
1852,543,Nurmijarvi,1,AP,VR,VO,2020
403,49,Espoo,1,AP,VR,VO,2020
1581,245,Kerava,132,AK,VR,VV,2020
735,91,Helsinki,56,AK,VR,VV,2020
235,49,Espoo,1,AP,VR,VO,2020
2121,927,Vihti,1,AP,VR,VO,2020
968,91,Helsinki,1,AK,VR,VO,2020
1408,106,Hyvinkaa,1,AP,VR,VO,2020
1124,92,Vantaa,1,AP,VR,VO,2020
1012,91,Helsinki,1,AK,VR,VO,2020
857,91,Helsinki,1,AP,VR,VO,2020
529,91,Helsinki,22,AK,VR,VV,2020
1545,186,Jarvenpaa,1,AP,VR,VO,2020
782,91,Helsinki,1,AP,VR,VO,2020
1190,92,Vantaa,1,AP,VR,VO,2020
438,49,Espoo,1,AP,VR,VO,2020
117,49,Espoo,1,AP,VR,VO,2020
978,91,Helsinki,1,AK,VR,VO,2020
1450,106,Hyvinkaa,1,AP,VR,VO,2020
1152,92,Vantaa,1,AP,VR,VO,2020
1144,92,Vantaa,2,AP,VR,VO,2020
2093,927,Vihti,1,AP,VR,VO,2020
314,49,Espoo,1,AP,VR,VO,2020
836,91,Helsinki,1,AP,VR,VO,2020
1488,186,Jarvenpaa,3,AP,VR,VO,2020
2079,858,Tuusula,1,AP,VR,VO,2020
388,49,Espoo,1,AP,VR,VO,2020
597,91,Helsinki,56,AK,VR,VV,2020
433,49,Espoo,1,AP,VR,VO,2020
851,91,Helsinki,2,AP,VR,VO,2020
1814,543,Nurmijarvi,2,AP,VR,VO,2020
1881,753,Sipoo,8,AK,ARA,PK,2020
322,49,Espoo,1,AP,VR,VO,2020
2133,927,Vihti,1,AP,VR,VO,2020
779,91,Helsinki,2,AP,VR,VO,2020
1213,92,Vantaa,2,AP,VR,VO,2020
557,91,Helsinki,58,AK,ARA,PK,2020
1983,858,Tuusula,1,AP,VR,VO,2020
210,49,Espoo,1,AP,VR,VO,2020
1867,753,Sipoo,1,AP,VR,VO,2020
307,49,Espoo,1,AP,VR,VO,2020
1304,92,Vantaa,1,AP,VR,VO,2020
1121,92,Vantaa,1,AP,VR,VO,2020
1052,92,Vantaa,2,AP,VR,VO,2020
1729,505,Mantsala,1,AP,VR,VO,2020
1306,92,Vantaa,2,AP,VR,VO,2020
1076,92,Vantaa,1,AP,VR,VO,2020
558,91,Helsinki,20,AK,ARA,PK,2020
1510,186,Jarvenpaa,3,AP,VR,VO,2020
1402,106,Hyvinkaa,1,AP,VR,VO,2020
1179,92,Vantaa,1,AP,VR,VO,2020
528,91,Helsinki,106,AK,VR,VO,2020
310,49,Espoo,2,AP,VR,VO,2020
870,91,Helsinki,1,AP,VR,VO,2020
1504,186,Jarvenpaa,1,AP,VR,VO,2020
1021,92,Vantaa,1,AP,VR,VO,2020
571,91,Helsinki,66,AK,VR,VO,2020
621,91,Helsinki,75,AK,VR,VV,2020
650,91,Helsinki,1,AP,VR,VO,2020
1623,257,Kirkkonummi,1,AP,VR,VO,2020
1101,92,Vantaa,2,AP,VR,VO,2020
705,91,Helsinki,1,AP,VR,VO,2020
1901,753,Sipoo,1,AP,VR,VO,2020
1855,543,Nurmijarvi,27,AK,VR,VO,2020
65,49,Espoo,1,AP,VR,VO,2020
1820,543,Nurmijarvi,2,AP,VR,VO,2020
1742,505,Mantsala,1,AP,VR,VO,2020
950,91,Helsinki,1,AK,VR,VO,2020
474,49,Espoo,2,AP,VR,VO,2020
232,49,Espoo,1,AP,VR,VO,2020
53,49,Espoo,20,AP,VR,VO,2020
1241,92,Vantaa,103,AK,VR,VO,2020
1283,92,Vantaa,1,AP,VR,VO,2020
2088,858,Tuusula,2,AP,VR,VO,2020
1650,257,Kirkkonummi,1,AP,VR,VO,2020
1045,92,Vantaa,152,AK,VR,VV,2020
1272,92,Vantaa,2,AP,VR,VO,2020
461,49,Espoo,1,AP,VR,VO,2020
678,91,Helsinki,82,AK,VR,VO,2020
1401,106,Hyvinkaa,1,AP,VR,VO,2020
1097,92,Vantaa,2,AP,VR,VO,2020
568,91,Helsinki,8,AK,VR,VO,2020
1701,505,Mantsala,5,AP,VR,VO,2020
845,91,Helsinki,23,AK,VR,VO,2020
763,91,Helsinki,74,AK,VR,VV,2020
1612,245,Kerava,1,AP,VR,VO,2020
979,91,Helsinki,1,AP,VR,VO,2020
1122,92,Vantaa,1,AP,VR,VO,2020
1452,106,Hyvinkaa,1,AP,VR,VO,2020
471,49,Espoo,4,AP,VR,VO,2020
1172,92,Vantaa,4,AP,VR,VO,2020
1453,106,Hyvinkaa,23,AK,ASO,ASO,2020
595,91,Helsinki,30,AK,VR,VO,2020
728,91,Helsinki,2,AP,VR,VO,2020
2141,927,Vihti,1,AP,VR,VO,2020
300,49,Espoo,1,AP,VR,VO,2020
1266,92,Vantaa,1,AP,VR,VO,2020
1359,92,Vantaa,1,AP,VR,VO,2020
843,91,Helsinki,1,AP,VR,VO,2020
1367,92,Vantaa,2,AP,VR,VO,2020
5,49,Espoo,121,AK,ARA,PK,2020
1619,245,Kerava,1,AP,VR,VO,2020
1843,543,Nurmijarvi,1,AP,VR,VO,2020
1442,106,Hyvinkaa,1,AP,VR,VO,2020
1655,257,Kirkkonummi,26,AK,VR,VO,2020
101,49,Espoo,1,AP,VR,VO,2020
1788,543,Nurmijarvi,1,AP,VR,VO,2020
783,91,Helsinki,1,AP,VR,VO,2020
1845,543,Nurmijarvi,1,AP,VR,VO,2020
635,91,Helsinki,36,AK,VR,VO,2020
1095,92,Vantaa,1,AP,VR,VO,2020
1926,753,Sipoo,1,AP,VR,VO,2020
938,91,Helsinki,1,AP,VR,VO,2020
2114,927,Vihti,1,AP,VR,VV,2020
875,91,Helsinki,47,AK,VR,VO,2020
389,49,Espoo,1,AP,VR,VO,2020
1758,543,Nurmijarvi,1,AP,VR,VO,2020
702,91,Helsinki,1,AP,VR,VO,2020
1037,92,Vantaa,1,AP,VR,VO,2020
6,49,Espoo,117,AK,ARA,PK,2020
1243,92,Vantaa,1,AP,VR,VO,2020
1771,543,Nurmijarvi,1,AP,VR,VO,2020
312,49,Espoo,2,AP,VR,VO,2020
1596,245,Kerava,1,AP,VR,VO,2020
405,49,Espoo,1,AP,VR,VO,2020
1937,753,Sipoo,1,AP,VR,VO,2020
1731,505,Mantsala,1,AP,VR,VO,2020
1649,257,Kirkkonummi,1,AP,VR,VO,2020
205,49,Espoo,1,AP,VR,VO,2020
1559,186,Jarvenpaa,20,AK,ARA,ER,2020
2148,927,Vihti,1,AP,VR,VO,2020
219,49,Espoo,1,AP,VR,VO,2020
898,91,Helsinki,2,AP,VR,VO,2020
888,91,Helsinki,1,AP,VR,VO,2020
352,49,Espoo,1,AP,VR,VO,2020
1260,92,Vantaa,22,AK,VR,VO,2020
1392,235,Kauniainen,1,AP,VR,VO,2020
1360,92,Vantaa,1,AP,VR,VO,2020
1048,92,Vantaa,205,AK,VR,VO,2020
2060,858,Tuusula,18,AK,VR,VO,2020
111,49,Espoo,1,AP,VR,VO,2020
1372,92,Vantaa,3,AP,VR,VO,2020
2020,858,Tuusula,2,AP,VR,VO,2020
622,91,Helsinki,1,AP,VR,VO,2020
960,91,Helsinki,44,AK,VR,VO,2020
1571,186,Jarvenpaa,28,AK,ARA,PK,2020
11,49,Espoo,104,AK,VR,VV,2020
655,91,Helsinki,2,AP,VR,VO,2020
1550,186,Jarvenpaa,1,AP,VR,VO,2020
2074,858,Tuusula,18,AP,VR,VV,2020
280,49,Espoo,2,AP,VR,VO,2020
688,91,Helsinki,5,AP,ASO,ASO,2020
1768,543,Nurmijarvi,1,AP,VR,VO,2020
1377,92,Vantaa,5,AP,VR,VO,2020
1215,92,Vantaa,1,AP,VR,VO,2020
226,49,Espoo,1,AP,VR,VO,2020
335,49,Espoo,1,AP,VR,VO,2020
171,49,Espoo,1,AP,VR,VO,2020
1967,858,Tuusula,2,AP,VR,VO,2020
485,49,Espoo,1,AP,VR,VO,2020
213,49,Espoo,1,AP,VR,VO,2020
1992,858,Tuusula,1,AP,VR,VO,2020
532,91,Helsinki,21,AK,ASO,ASO,2020
1800,543,Nurmijarvi,1,AP,VR,VO,2020
2009,858,Tuusula,22,AP,ASO,ASO,2020
333,49,Espoo,1,AP,VR,VO,2020
743,91,Helsinki,1,AP,VR,VO,2020
1042,92,Vantaa,1,AP,VR,VO,2020
478,49,Espoo,1,AP,VR,VO,2020
1891,753,Sipoo,1,AP,VR,VO,2020
1169,92,Vantaa,2,AP,VR,VO,2020
1109,92,Vantaa,2,AP,VR,VO,2020
1935,753,Sipoo,1,AP,VR,VO,2020
1556,186,Jarvenpaa,11,AK,ARA,PK,2020
1225,92,Vantaa,1,AP,VR,VO,2020
820,91,Helsinki,1,AP,VR,VO,2020
1985,858,Tuusula,2,AP,VR,VO,2020
1209,92,Vantaa,2,AP,VR,VO,2020
1427,106,Hyvinkaa,18,AK,ASO,ASO,2020
1680,257,Kirkkonummi,1,AP,VR,VO,2020
359,49,Espoo,2,AP,VR,VO,2020
1666,257,Kirkkonummi,1,AP,VR,VO,2020
305,49,Espoo,1,AP,VR,VO,2020
772,91,Helsinki,1,AP,VR,VO,2020
1325,92,Vantaa,1,AP,VR,VO,2020
1107,92,Vantaa,3,AP,VR,VO,2020
64,49,Espoo,36,AP,VR,VO,2020
247,49,Espoo,1,AP,VR,VO,2020
1906,753,Sipoo,1,AP,VR,VO,2020
1834,543,Nurmijarvi,3,AP,VR,VO,2020
904,91,Helsinki,1,AP,VR,VO,2020
2,49,Espoo,47,AK,VR,VO,2020
1583,245,Kerava,1,AP,VR,VO,2020
1780,543,Nurmijarvi,1,AP,VR,VO,2020
1156,92,Vantaa,1,AP,VR,VO,2020
504,91,Helsinki,66,AK,VR,VV,2020
1339,92,Vantaa,2,AP,VR,VO,2020
1715,505,Mantsala,1,AP,VR,VO,2020
2075,858,Tuusula,1,AP,VR,VO,2020
1956,858,Tuusula,1,AP,VR,VO,2020
1602,245,Kerava,1,AP,VR,VO,2020
344,49,Espoo,1,AP,VR,VO,2020
269,49,Espoo,2,AP,VR,VO,2020
145,49,Espoo,1,AP,VR,VO,2020
181,49,Espoo,1,AP,VR,VO,2020
1491,186,Jarvenpaa,1,AP,VR,VO,2020
1236,92,Vantaa,4,AK,VR,VO,2020
1345,92,Vantaa,1,AP,VR,VO,2020
1688,257,Kirkkonummi,2,AP,VR,VO,2020
382,49,Espoo,2,AP,VR,VO,2020
1207,92,Vantaa,3,AP,VR,VO,2020
1769,543,Nurmijarvi,1,AP,VR,VO,2020
85,49,Espoo,1,AP,VR,VO,2020
959,91,Helsinki,2,AK,VR,VO,2020
606,91,Helsinki,3,AP,VR,VO,2020
202,49,Espoo,2,AP,VR,VO,2020
809,91,Helsinki,1,AP,VR,VO,2020
1554,186,Jarvenpaa,2,AP,VR,VO,2020
1364,92,Vantaa,48,AK,VR,VO,2020
339,49,Espoo,1,AP,VR,VO,2020
865,91,Helsinki,1,AP,VR,VO,2020
1230,92,Vantaa,1,AP,VR,VO,2020
2127,927,Vihti,1,AP,VR,VO,2020
1087,92,Vantaa,3,AP,VR,VO,2020
1929,753,Sipoo,1,AP,VR,VO,2020
1747,543,Nurmijarvi,1,AP,VR,VO,2020
1218,92,Vantaa,2,AP,VR,VO,2020
1996,858,Tuusula,1,AP,VR,VO,2020
874,91,Helsinki,1,AP,VR,VO,2020
120,49,Espoo,1,AP,VR,VO,2020
822,91,Helsinki,1,AP,VR,VO,2020
748,91,Helsinki,2,AP,VR,VO,2020
1727,505,Mantsala,5,AP,VR,VO,2020
1582,245,Kerava,35,AK,ASO,ASO,2020
1954,858,Tuusula,1,AP,VR,VO,2020
915,91,Helsinki,1,AP,VR,VO,2020
1772,543,Nurmijarvi,1,AP,VR,VO,2020
1336,92,Vantaa,2,AP,VR,VO,2020
1869,753,Sipoo,1,AP,VR,VO,2020
358,49,Espoo,2,AP,VR,VO,2020
397,49,Espoo,2,AP,VR,VO,2020
1071,92,Vantaa,2,AP,VR,VO,2020
659,91,Helsinki,70,AK,VR,VO,2020
777,91,Helsinki,2,AP,VR,VO,2020
197,49,Espoo,1,AP,VR,VO,2020
37,49,Espoo,92,AK,VR,VO,2020
2076,858,Tuusula,1,AP,VR,VO,2020
409,49,Espoo,1,AP,VR,VO,2020
1735,505,Mantsala,1,AP,VR,VO,2020
1720,505,Mantsala,1,AP,VR,VO,2020
281,49,Espoo,2,AP,VR,VO,2020
283,49,Espoo,2,AP,VR,VO,2020
1448,106,Hyvinkaa,1,AP,VR,VO,2020
1959,858,Tuusula,1,AP,VR,VO,2020
360,49,Espoo,2,AP,VR,VO,2020
1601,245,Kerava,2,AP,VR,VO,2020
1454,106,Hyvinkaa,1,AP,VR,VO,2020
2118,927,Vihti,1,AP,VR,VO,2020
1776,543,Nurmijarvi,1,AP,VR,VO,2020
1856,543,Nurmijarvi,49,AK,ARA,PK,2020
430,49,Espoo,1,AP,VR,VO,2020
56,49,Espoo,61,AK,ASO,ASO,2020
854,91,Helsinki,1,AP,VR,VO,2020
1951,858,Tuusula,1,AP,VR,VO,2020
2147,927,Vihti,1,AP,VR,VO,2020
1880,753,Sipoo,10,AK,VR,VO,2020
1271,92,Vantaa,2,AP,VR,VO,2020
1063,92,Vantaa,1,AP,VR,VO,2020
601,91,Helsinki,14,AP,VR,VO,2020
481,49,Espoo,1,AP,VR,VO,2020
439,49,Espoo,1,AP,VR,VO,2020
340,49,Espoo,1,AP,VR,VO,2020
916,91,Helsinki,2,AP,VR,VO,2020
1714,505,Mantsala,6,AP,VR,VO,2020
679,91,Helsinki,12,AK,ARA,PK,2020
1932,753,Sipoo,1,AP,VR,VO,2020
372,49,Espoo,1,AP,VR,VO,2020
955,91,Helsinki,1,AP,VR,VO,2020
1331,92,Vantaa,1,AP,VR,VO,2020
15,49,Espoo,74,AK,VR,VO,2020
291,49,Espoo,1,AP,VR,VO,2020
1022,92,Vantaa,1,AP,VR,VO,2020
1189,92,Vantaa,1,AP,VR,VO,2020
1,49,Espoo,21,AP,VR,VO,2020
290,49,Espoo,1,AP,VR,VO,2020
1417,106,Hyvinkaa,2,AP,VR,VO,2020
97,49,Espoo,2,AP,VR,VO,2020
1214,92,Vantaa,2,AP,VR,VO,2020
472,49,Espoo,4,AP,VR,VO,2020
1950,858,Tuusula,2,AP,VR,VO,2020
1512,186,Jarvenpaa,3,AP,VR,VO,2020
1445,106,Hyvinkaa,1,AP,VR,VO,2020
1055,92,Vantaa,3,AP,VR,VO,2020
1521,186,Jarvenpaa,1,AP,VR,VO,2020
1198,92,Vantaa,1,AP,VR,VO,2020
664,91,Helsinki,1,AP,VR,VO,2020
905,91,Helsinki,1,AP,VR,VO,2020
512,91,Helsinki,15,AK,VR,VO,2020
510,91,Helsinki,1,AP,VR,VO,2020
719,91,Helsinki,1,AP,VR,VO,2020
275,49,Espoo,2,AP,VR,VO,2020
691,91,Helsinki,74,AK,VR,VV,2020
1660,257,Kirkkonummi,1,AP,VR,VO,2020
309,49,Espoo,1,AP,VR,VO,2020
435,49,Espoo,1,AP,VR,VO,2020
1344,92,Vantaa,2,AP,VR,VO,2020
1722,505,Mantsala,1,AP,VR,VO,2020
1043,92,Vantaa,129,AK,VR,VV,2020
2144,927,Vihti,1,AP,VR,VO,2020
1350,92,Vantaa,2,AP,VR,VO,2020
958,91,Helsinki,1,AK,VR,VO,2020
1126,92,Vantaa,1,AP,VR,VO,2020
997,91,Helsinki,65,AK,VR,VO,2020
1334,92,Vantaa,1,AP,VR,VO,2020
1700,257,Kirkkonummi,24,AK,VR,VV,2020
1289,92,Vantaa,2,AP,VR,VO,2020
681,91,Helsinki,13,AK,ARA,PK,2020
1879,753,Sipoo,10,AK,VR,VO,2020
2003,858,Tuusula,1,AP,VR,VO,2020
71,49,Espoo,1,AP,VR,VO,2020
1805,543,Nurmijarvi,2,AP,VR,VO,2020
122,49,Espoo,1,AP,VR,VO,2020
2128,927,Vihti,1,AP,VR,VO,2020
1381,235,Kauniainen,36,AK,VR,VO,2020
1919,753,Sipoo,1,AP,VR,VO,2020
1657,257,Kirkkonummi,1,AP,VR,VO,2020
1998,858,Tuusula,1,AP,VR,VO,2020
1632,257,Kirkkonummi,1,AP,VR,VO,2020
379,49,Espoo,1,AP,VR,VO,2020
204,49,Espoo,1,AP,VR,VO,2020
1511,186,Jarvenpaa,3,AP,VR,VO,2020
1588,245,Kerava,1,AP,VR,VO,2020
1237,92,Vantaa,8,AK,VR,VO,2020
1977,858,Tuusula,1,AP,VR,VO,2020
554,91,Helsinki,19,AK,VR,VO,2020
1232,92,Vantaa,1,AP,VR,VO,2020
1585,245,Kerava,5,AK,VR,VO,2020
1859,753,Sipoo,1,AP,VR,VO,2020
1989,858,Tuusula,1,AP,VR,VO,2020
39,49,Espoo,75,AK,VR,VV,2020
1004,91,Helsinki,1,AK,VR,VO,2020
1013,91,Helsinki,1,AK,VR,VO,2020
1318,92,Vantaa,2,AP,VR,VO,2020
1017,91,Helsinki,1,AK,VR,VO,2020
1436,106,Hyvinkaa,1,AP,VR,VO,2020
975,91,Helsinki,1,AK,VR,VO,2020
1388,235,Kauniainen,44,AK,ARA,PK,2020
1006,91,Helsinki,1,AK,VR,VO,2020
1576,245,Kerava,1,AP,VR,VO,2020
2139,927,Vihti,1,AP,VR,VO,2020
1319,92,Vantaa,6,AP,VR,VO,2020
540,91,Helsinki,47,AK,VR,VO,2020
973,91,Helsinki,1,AK,VR,VO,2020
1133,92,Vantaa,1,AP,VR,VO,2020
1781,543,Nurmijarvi,1,AP,VR,VO,2020
1470,186,Jarvenpaa,1,AP,VR,VO,2020
1885,753,Sipoo,2,AP,VR,VO,2020
662,91,Helsinki,120,AK,ARA,PK,2020
1131,92,Vantaa,1,AP,VR,VO,2020
1103,92,Vantaa,3,AP,VR,VO,2020
233,49,Espoo,1,AP,VR,VO,2020
362,49,Espoo,1,AP,VR,VO,2020
654,91,Helsinki,1,AP,VR,VO,2020
2129,927,Vihti,1,AP,VR,VO,2020
1302,92,Vantaa,1,AP,VR,VO,2020
896,91,Helsinki,2,AP,VR,VO,2020
2145,927,Vihti,1,AP,VR,VO,2020
386,49,Espoo,1,AP,VR,VO,2020
2062,858,Tuusula,9,AP,VR,VO,2020
1162,92,Vantaa,1,AP,VR,VO,2020
7,49,Espoo,126,AK,ARA,PK,2020
1664,257,Kirkkonummi,1,AP,VR,VO,2020
1821,543,Nurmijarvi,2,AP,VR,VO,2020
1515,186,Jarvenpaa,3,AP,VR,VO,2020
1587,245,Kerava,1,AP,VR,VO,2020
1314,92,Vantaa,2,AP,VR,VO,2020
1492,186,Jarvenpaa,1,AP,VR,VO,2020
1791,543,Nurmijarvi,1,AP,VR,VO,2020
534,91,Helsinki,89,AK,ARA,PK,2020
381,49,Espoo,1,AP,VR,VO,2020
270,49,Espoo,1,AP,VR,VO,2020
458,49,Espoo,1,AP,VR,VO,2020
1186,92,Vantaa,1,AP,VR,VO,2020
447,49,Espoo,1,AP,VR,VO,2020
1167,92,Vantaa,1,AP,VR,VO,2020
304,49,Espoo,1,AP,VR,VO,2020
1924,753,Sipoo,1,AP,VR,VO,2020
1873,753,Sipoo,39,AK,ARA,PK,2020
1295,92,Vantaa,2,AP,VR,VO,2020
349,49,Espoo,1,AP,VR,VO,2020
785,91,Helsinki,2,AP,VR,VO,2020
190,49,Espoo,1,AP,VR,VO,2020
2137,927,Vihti,1,AP,VR,VO,2020
2008,858,Tuusula,86,AK,VR,VT,2020
465,49,Espoo,2,AP,VR,VO,2020
1824,543,Nurmijarvi,5,AP,VR,VO,2020
2111,927,Vihti,1,AP,VR,VO,2020
44,49,Espoo,53,AK,VR,VV,2020
1128,92,Vantaa,1,AP,VR,VO,2020
418,49,Espoo,2,AP,VR,VO,2020
1784,543,Nurmijarvi,1,AP,VR,VO,2020
587,91,Helsinki,17,AK,ASO,ASO,2020
1264,92,Vantaa,1,AP,VR,VO,2020
565,91,Helsinki,58,AK,VR,VO,2020
1813,543,Nurmijarvi,2,AP,VR,VO,2020
319,49,Espoo,1,AP,VR,VO,2020
139,49,Espoo,2,AP,VR,VO,2020
604,91,Helsinki,2,AP,VR,VO,2020
134,49,Espoo,1,AP,VR,VO,2020
42,49,Espoo,70,AK,ARA,PK,2020
926,91,Helsinki,1,AP,VR,VO,2020
1147,92,Vantaa,2,AP,VR,VO,2020
2107,927,Vihti,1,AP,VR,VO,2020
1159,92,Vantaa,2,AP,VR,VO,2020
2070,858,Tuusula,1,AP,VR,VO,2020
1193,92,Vantaa,1,AP,VR,VO,2020
754,91,Helsinki,28,AK,VR,VO,2020
1981,858,Tuusula,1,AP,VR,VO,2020
